region,kommune,kommune_kode,afstemningsområde,afstemningsområde_dagi_id,frigivelsestidspunkt,godkendelsestidspunkt,resultat_art,total_gyldige_stemmer,total_afgivne_stemmer,parti,parti_id,parti_bogstav,stemmer,listestemmer,difference_forrige_valg
Midtjylland,Herning,657,Vildbjerg,712074,2025-11-18 23:22:57,,ForeløbigOptælling,2489,2618,Alternativet,e530cc9e-e565-4f8f-beef-5b0d34b6b08a,Å,5,,2.0
Midtjylland,Herning,657,Vildbjerg,712074,2025-11-18 23:22:57,,ForeløbigOptælling,2489,2618,Psykiatri-Listen,501cefe2-2544-4fa3-aee0-3dfc4e041e3c,P,25,,4.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Moderaterne,45c5e877-2238-448a-8a4b-faf442550223,M,10,6.0,
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Alternativet,e530cc9e-e565-4f8f-beef-5b0d34b6b08a,Å,45,12.0,18.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Enhedslisten - De Rød-Grønne,bb6cfd0e-d249-48cb-a6ae-ad1b305b892c,Ø,37,26.0,-28.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Nye Borgerlige,811fea19-698f-4880-8fe3-cd00e14f3565,D,8,3.0,-57.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Psykiatri-Listen,501cefe2-2544-4fa3-aee0-3dfc4e041e3c,P,16,10.0,0.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Dansk Folkeparti,bc022157-aeb0-499f-8a39-132c0834a71f,O,160,59.0,53.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Velfærdsdemokraterne,b13fd0c4-2e9d-43eb-8165-b79f6c21d217,Y,43,8.0,
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Liberal Alliance,f4f2e042-70b2-4081-82e3-16a65b00984b,I,203,96.0,177.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Socialdemokratiet,afdc13e1-5f9b-4951-8dcd-9b283ff1a571,A,369,146.0,-109.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Radikale Venstre,0d9fdb37-ca91-46de-914e-692d8a7ff0ee,B,34,15.0,1.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Det Konservative Folkeparti,beb4965d-9374-4df6-b1d2-da2f0dcd4646,C,274,140.0,-130.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Folkelisten for fred og velfærd,31674cdc-2843-40b3-8a40-5fa0753de3e0,R,1,1.0,
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,"Venstre, Danmarks Liberale Parti",bea5ae93-abff-45ed-9b10-28a32f8ccb59,V,374,76.0,-246.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Danmarksdemokraterne - Inger Støjberg,3b9d4d6f-a9b7-4d01-9561-6335ed844eec,Æ,252,165.0,
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,Kristendemokraterne,4ce30cdb-e421-44a8-9cdf-6db609614bef,K,19,7.0,1.0
Midtjylland,Viborg Kommune,791,Rødding,709100,2025-11-19 11:50:30,,Fintælling,1994,2085,SF - Socialistisk Folkeparti,2d10753b-eb67-4f05-bec0-c52fde0104dc,F,149,97.0,65.0
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,835,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,380,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,5,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,4,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,81,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,271,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,406,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,7,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,3,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,147,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,4,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,78,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,249,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,145,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,29,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,4,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,1,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,4,,
Østdanmark,Tårnby,185,Korsvejen,708328,2025-11-18 21:54:08,,ForeløbigOptælling,2859,2988,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,206,,
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,23,,4.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,191,,70.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,53,,25.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Nye Borgerlige,7073fc25-9d25-475b-a4b7-a40389a9b383,D,3,,-16.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Liberal Alliance,a21bf21e-321d-4a68-91f0-e1830957d22b,I,41,,24.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,289,,64.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,8,,8.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,3,,
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Moderaterne,4ec93d4e-2ff8-47aa-8c9e-f7aa514debde,M,4,,
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,64,,47.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,"Venstre, Danmarks Liberale Parti",b858cc73-3dce-493f-8d8b-64f8ca70f835,V,197,,-97.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Alternativet,eace5de3-c706-42e2-b027-57cabf63b54b,Å,2,,-4.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,30,,18.0
Nordjylland,Thisted,787,Vestervig,705906,2025-11-18 21:39:51,,ForeløbigOptælling,1040,1084,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,132,,
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,329,,302.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,90,,78.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,71,,70.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Alternativet,eace5de3-c706-42e2-b027-57cabf63b54b,Å,8,,8.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,3,,
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,"Venstre, Danmarks Liberale Parti",b858cc73-3dce-493f-8d8b-64f8ca70f835,V,340,,314.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,24,,16.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Nye Borgerlige,7073fc25-9d25-475b-a4b7-a40389a9b383,D,5,,-1.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Moderaterne,4ec93d4e-2ff8-47aa-8c9e-f7aa514debde,M,14,,
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,147,,
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,57,,53.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,22,,20.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Liberal Alliance,a21bf21e-321d-4a68-91f0-e1830957d22b,I,35,,35.0
Nordjylland,Frederikshavn,813,Ålbæk,748530,2025-11-18 23:57:00,,ForeløbigOptælling,1145,1186,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0,,-1.0
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,203,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,0,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,597,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,5,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,160,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,1384,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,301,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,0,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,1,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,3,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,29,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,36,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,332,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,455,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,2,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,7,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,107,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,7,,
Østdanmark,Rudersdal,230,Vedbæk,701142,2025-11-18 23:43:48,,ForeløbigOptælling,4724,4823,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,1095,,
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Liberal Alliance,a21bf21e-321d-4a68-91f0-e1830957d22b,I,239,,199.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,69,,-1.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,7,,
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,306,,144.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,159,,-82.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,817,,-294.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Moderaterne,4ec93d4e-2ff8-47aa-8c9e-f7aa514debde,M,24,,
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,131,,-17.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,"Venstre, Danmarks Liberale Parti",b858cc73-3dce-493f-8d8b-64f8ca70f835,V,863,,-87.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Alternativet,eace5de3-c706-42e2-b027-57cabf63b54b,Å,9,,3.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,279,,
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,85,,-23.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Nye Borgerlige,7073fc25-9d25-475b-a4b7-a40389a9b383,D,17,,-108.0
Nordjylland,Aalborg,851,Vester Hassing Hallen,710544,2025-11-18 22:39:52,,ForeløbigOptælling,3015,3114,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,10,,-6.0
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,109,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,669,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,297,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,9,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,144,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,199,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,53,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,3,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,1,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,11,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,527,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,5,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,504,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,208,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,10,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,1,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,14,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,4,,
Østdanmark,Sorø,340,Dianalund,705570,2025-11-19 00:05:16,,ForeløbigOptælling,2889,3048,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,121,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,786,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,1011,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,1209,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,254,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,475,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,20,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,5,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,13,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,3,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,11,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,1,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,77,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,163,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,2,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,7,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,1536,,
Østdanmark,København,101,9. Vesterbro,709384,2025-11-19 02:15:16,,ForeløbigOptælling,6057,6199,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,23,,
